id,word,level,difficulty,pos,pinyin,definitions
237,报酬,7,6322,noun,bàochóu,remuneration; compensation; reward; pay
8365,投入,4,1661,verb,tóurù,"to throw into; to put into; to insert | to go into; to enter | to invest; to commit (money, time, energy, physical and human resources, etc.)"
8365,投入,4,1661,adjective,tóurù,absorbed; engrossed
8365,投入,4,1661,noun,tóurù,investment; input
1101,冲动,5,3849,verb,chōngdòng,to get excited; to act on impulse; to become impetuous
1101,冲动,5,3849,noun,chōngdòng,urge; impulse; impetuousness
1101,冲动,5,3849,adjective,chōngdòng,impulsive; impetuous
1477,打捞,7,14646,verb,dǎlāo,to retrieve a (dead) person or thing from water; to salvage
5937,纳入,7,10921,verb,nàrù,to bring or channel into
4571,酒楼,7,28158,noun,jiǔlóu,restaurant | liquor store; bottle shop | bar; pub; tavern | hotel
11091,朱红,7,57663,adjective,zhūhóng,vermillion red; imperial red
9289,欣慰,7,8454,adjective,xīnwèi,happy and content; gratified
8872,昔日,7,14974,noun,xīrì,the old days; the past
8740,稳重,7,17141,adjective,wěnzhòng,steady; staid; sedate
2486,风浪,7,20255,noun,fēnglàng,stormy waves; storm | hardship
10939,至今,3,3155,adverb,zhìjīn,up to now; so far; to date; to this day; still
9245,泄漏,7,8141,verb,xièlòu,to spill; to leak | to divulge; to leak; to let out
11116,主权,7,12890,noun,zhǔquán,sovereign rights; sovereignty
5414,流入,7,13234,verb,liúrù,to flow into; to drain into | to flow in
1062,吃亏,7,14289,verb,chīkuī,to suffer losses | to be at a disadvantage
1062,吃亏,7,14289,adjective,chīkuī,"disadvantageous; unfortunate | ill, sick"
7864,私人,5,2449,adjective,sīrén,"private (as opposed to public); personal | concerning one's private life; personal | A homophone for 死人 (sǐrén), used to describe overused and irritating sound effects"
7864,私人,5,2449,noun,sīrén,personal friend or relative; confidant
5481,路上,1,1669,noun,lùshàng,on the road | on the way; en route
7869,私自,7,13196,adverb,sīzì,privately; secretly; without permission | personally; in person; oneself
5727,秘书,4,4599,noun,mìshū,secretary (person who does clerical work) | title for an official in charge of reports to the throne as well as imperial correspondence and directives
1074,迟疑,7,15094,verb,chíyí,to hesitate; to be irresolute
2687,干杯,2,14023,verb,gānbēi,to toast; to drink a toast
2687,干杯,2,14023,interjection,gānbēi,cheers!; bottoms up!
3432,黑马,7,14789,noun,hēimǎ,dark horse (racehorse or person with unexpected capabilities)
9859,一心一意,7,19090,idiom,yīxīnyīyì,heart and soul; wholeheartedly; with great devotion
2927,功课,3,9040,noun,gōngkè,"homework; schoolwork (work assigned by a teacher) | lessons; curriculum; school subjects | scripture-chanting | homework (preliminary or preparatory work, such as research)"
7722,属于,3,1036,verb,shǔyú,to belong to; to be part of; to fall under; to be categorised as; to be classified as
9354,形势,4,3741,noun,xíngshì,terrain; landform; topography | situation; state
7038,入境,7,11650,verb,rùjìng,to enter a region; to enter a country
2857,工夫,3,10723,noun,gōngfu | gōngfū,time and effort taken to perform a task; work | skills attained after taking the time and effort; skilfulness; expertise; workmanship | work; labour; job; task | time (for doing something); free time | time (when something happened); moment; period | temporary worker; casual labourer
2857,工夫,3,10723,adjective,gōngfu,skilful; delicate; refined | thoughtful; thorough | too polite; too courteous
6443,企业,4,2296,noun,qǐyè,enterprise; firm; company; business; corporate
9352,形容,4,4235,verb,xíngróng,to describe
9352,形容,4,4235,noun,xíngróng,facial appearance; looks; countenance
9147,橡胶,7,7485,noun,xiàngjiāo,rubber (material)
3729,婚姻,7,2058,noun,hūnyīn,marriage; matrimony
1305,创造,3,1476,verb,chuàngzào,to create
1305,创造,3,1476,noun,chuàngzào,creation
7973,损害,5,5173,verb,sǔnhài,to harm; to cause destruction to; to mar; to sully; to damage (e.g. someone's reputation); to adversely affect; to negatively impact; to diminish
8613,危害,3,5260,verb,wēihài,to harm; to endanger; to jeopardise; to threaten
10514,责任,3,935,noun,zérèn,responsibility; duty | fault; blame | liability
5428,留下,2,1196,verb,liúxià,"to leave behind (a person, object, scar, etc.); to leave | to stay behind"
9339,行李,3,4886,noun,xínglǐ,belongings one carries for travelling; luggage; baggage | herald; messenger
10114,用处,6,12143,noun,yòngchù,usage; use; application; utility; function
474,表情,4,1882,noun,biǎoqíng,expression (on one's face)
474,表情,4,1882,verb,biǎoqíng,to express one's feelings
4497,精密,6,12720,adjective,jīngmì,precise; accurate; exact
8629,微妙,7,10426,adjective,wēimiào,subtle and delicate; tricksy; intricate
3679,回复,4,2477,verb,huífù,to return or restore to a former state; to reinstate; to resume; to reinstitute
9995,阴谋,6,5006,noun,yīnmóu,conspiracy; scheme; plot
9995,阴谋,6,5006,verb,yīnmóu,to conspire; to scheme; to plot
4548,境界,7,8138,noun,jìngjiè,boundary (line marking the limits of a physical area) | realm; state; extent reached
5052,来到,1,943,verb,láidào,to arrive | to realize; to achieve; to make something come into being; to make real; to come true
8474,脱身,7,12896,verb,tuōshēn,to get away; to extricate oneself | to free oneself; to break away; to evade attack
9040,现象,3,2440,noun,xiànxiàng,phenomenon; appearance
2941,供给,6,6645,verb,gōngjǐ,to supply; to provide; to furnish
9467,宣布,3,1467,verb,xuānbù,to declare; to proclaim; to announce
6655,侵略,7,6964,verb,qīnlüè,to invade (to enter a region by force); to commit aggression
5988,难以,5,1716,adverb,nányǐ,difficult to; hard to
6715,情感,3,2942,noun,qínggǎn,emotion; feeling | affection
8591,网站,2,1965,noun,wǎngzhàn,website; site
5173,冷战,7,10942,noun,lěngzhàn,cold war | tense confrontation between people that does not involve physical or verbal conflict | shiver
6260,譬如,7,14286,verb,pìrú,to take for example; for example; for instance; such as | to be similar to; to be just like
10063,婴儿,7,3041,noun,yīng'ér,baby; infant | lead (metal)
10044,印证,7,20138,verb,yìnzhèng,to confirm; to verify; to corroborate
10044,印证,7,20138,noun,yìnzhèng,evidence; proof
2637,改造,3,3348,verb,gǎizào,to transform; to remodel | to reform (a person's thinking); to rehabilitate; to remould
6653,亲友,7,11310,noun,qīnyǒu,friends and relatives | close friend
6653,亲友,7,11310,verb,qīnyǒu,to get close to
718,裁决,7,8282,verb,cáijué,to adjudicate; to rule; to return | to decide after consideration
718,裁决,7,8282,noun,cáijué,ruling; verdict | decision over an issue
9318,信任,3,1963,verb,xìnrèn,to trust; to have confidence in
7374,生长,3,4189,verb,shēngzhǎng,to grow | to be born and brought up; to grow up
2325,方式,3,513,noun,fāngshì,way; means; fashion; mode; style; pattern; manner; method
562,补助,6,10885,noun,bǔzhù,subsidy; financial allowance
562,补助,6,10885,verb,bǔzhù,to subsidise; to provide financial assistance
2413,费用,3,2364,noun,fèiyòng,fee; expense; charge; cost
8639,违法,5,2910,verb,wéifǎ,to break a law; to carry out a crime
1104,冲突,5,3227,verb,chōngtū,to clash; to conflict; to collide
7118,山谷,6,10210,noun,shāngǔ,mountain valley
1826,抵挡,7,11051,verb,dǐdǎng,to resist; to withstand; to ward off; to hold one's own
4576,救济,7,9347,verb,jiùjì,to provide emergency relief to
4576,救济,7,9347,noun,jiùjì,remedy
10781,整顿,6,11404,verb,zhěngdùn,to rectify; to consolidate; to straighten
6467,起诉,6,3235,verb,qǐsù,to indict; to prosecute; to bring a case against; to sue
8850,物证,7,17180,noun,wùzhèng,material evidence; real evidence
6002,呐喊,7,13843,verb,nàhǎn,to shout; to give a battle cry
5466,录像,6,3924,verb,lùxiàng,to video; to record; to videotape
5466,录像,6,3924,noun,lùxiàng,video; video recording; video footage
8798,无能,7,9252,adjective,wúnéng,incompetent; lacking ability
1103,冲浪,7,14433,noun,chōnglàng,surfing
1103,冲浪,7,14433,verb,chōnglàng,to surf | to surf (browse)
995,成分,6,4143,noun,chéngfèn,ingredient; element; component | composition; make-up | social status of oneself or one's family | extent; possibility
997,成果,3,3448,noun,chéngguǒ,gain; achievement; positive result; finding
5764,面前,2,948,noun,miànqián,in front of one's face; in front | the present time | present given upon first meeting
2151,躲避,7,7419,verb,duǒbì,to avoid; to dodge; to hide oneself; to elude
1512,大队,7,9520,noun,dàduì,group; large body of | military unit corresponding to the battalion or regiment | production brigade (of a rural people's commune)
1001,成就,3,3075,verb,chéngjiù,to achieve; to succeed; to accomplish
1001,成就,3,3075,noun,chéngjiù,achievement; success; accomplishment
3895,几乎,4,1001,adverb,jīhū,almost; nearly; all but
4538,敬爱,7,15514,verb,jìng'ài,to adore
4538,敬爱,7,15514,adjective,jìng'ài,beloved; cherished; dear
9529,雪上加霜,7,19891,idiom,xuěshàngjiāshuāng,to make a bad situation worse; to add insult to injury; to rub salt in the wound
5085,狼狈,7,16266,adjective,lángbèi,in an awkward or difficult position; in a tight corner | in disorder; in confusion | fatigued; exhausted; tired | untidy; slovenly; shabby | down and out; poor and frustrated in life
5085,狼狈,7,16266,verb,lángbèi,to collude; to conspire; to gang up | to cooperate; to work in coordination | to do one's best; to try by every possible means
5085,狼狈,7,16266,adverb,lángbèi,hurriedly; hastily; rapidly
5085,狼狈,7,16266,noun,lángbèi,wolf and a legendary wolf-like animal with short forelegs and long hind legs | evil person
3085,观摩,7,15453,verb,guānmó,to inspect and learn from each other's work; to view and emulate
4632,巨大,4,1540,adjective,jùdà,enormous; gigantic; massive; huge; immense; tremendous; colossal; great
1008,成熟,3,1955,verb,chéngshú,to ripen; to ripe | to mature
1008,成熟,3,1955,adjective,chéngshú,mature
8197,天堂,6,3183,noun,tiāntáng,heaven | paradise
7043,入选,7,8521,verb,rùxuǎn,to be chosen | to be elected as
2416,分别,3,2885,verb,fēnbié,to part; to leave each other | to distinguish; to differentiate
2416,分别,3,2885,adverb,fēnbié,separately | respectively
2416,分别,3,2885,noun,fēnbié,difference
6992,日益,7,8810,adverb,rìyì,day by day; increasingly; more and more
11301,自负,7,12486,verb,zìfù,to be responsible for one's own actions
11301,自负,7,12486,adjective,zìfù,thinking highly of oneself; self-important; conceited
1511,大都,5,11743,adverb,dàdū,for the most part; on the whole; mostly | basically; on the whole; overall; generally; in the main
2573,父子,6,8135,noun,fùzǐ,father and son | uncle (father's younger brother) and nephew
7244,设备,3,1590,noun,shèbèi,equipment; facilities
7244,设备,3,1590,verb,shèbèi,to make preparations and arrangements for defending against the enemy
3220,过度,5,3967,adjective,guòdù,excessive; too much; undue; overboard
3220,过度,5,3967,adverb,guòdù,excessively
1144,出版,5,2994,verb,chūbǎn,"to publish (a book, tape, disc, etc.)"
3794,机构,4,1289,noun,jīgòu,"mechanism (mechanical structure, and its function) | organisation; agency; authority (a group of people or legal entities with purpose and rules); institution"
5061,来往,6,8734,verb,láiwǎng,to come and go | to have contact with; to have dealings with
10905,只顾,6,13620,adverb,zhǐgù,merely; simply
10905,只顾,6,13620,verb,zhǐgù,to absorb oneself exclusively in
5676,美术,3,9170,noun,měishù,fine arts | painting (skill of using paint to create art)
7347,生病,1,4336,verb,shēngbìng,to fall ill; to catch a disease; to contract an illness
1280,船只,6,10437,noun,chuánzhī,ship; vessel; boat
6656,侵犯,6,4394,verb,qīnfàn,to encroach; to infringe upon; to violate | to intrude into; to invade | to invade | to foul
5994,脑袋,4,2736,noun,nǎodai,head | brains; mental capacity
2259,帆船,7,13329,noun,fānchuán,sailboat; junk
6755,求救,7,10263,verb,qiújiù,to ask somebody to come to the rescue; to cry for help
6537,签证,5,8073,noun,qiānzhèng,visa (endorsement on a passport) | endorsement procedure to a ticket.
6537,签证,5,8073,verb,qiānzhèng,to sign and certify
6936,人文,7,18807,noun,rénwén,"humanities; letters; belles-lettres (as in ""science and letters"") | human affairs | culture; the arts"
6813,全方位,7,11781,noun,quánfāngwèi,omnidirection | comprehensiveness
6813,全方位,7,11781,adjective,quánfāngwèi,omnidirectional | comprehensive; all-purpose; all-around; well-rounded; multifarious; all-inclusive; holistic
3804,机制,5,6578,noun,jīzhì,mechanism (natural or established process by which something takes place or is brought about) | system; structure; organization
3804,机制,5,6578,adjective,jīzhì,machine-made; machine-processed | machine-made
6162,盘旋,6,14151,verb,pánxuán,to spiral; to circle | to pace back and forth; to hover; to linger
6775,曲折,7,13065,adjective,qūzhé,winding; tortuous; twisting and turning | complicated; convoluted; tortuous; having many twists and turns
9008,鲜明,4,10344,adjective,xiānmíng,bright; colourful | distinct; sharp | explicit; clear-cut; clear; well-defined
9034,现成,7,16759,adjective,xiànchéng,ready-made
9034,现成,7,16759,adverb,xiànchéng,nowadays; these days; now
32,暧昧,6,11523,adjective,àimèi,"vague; obscure; ambiguous; dubious | intimate but not explicit; showing fondness and interest in a relationship, albeit non-actively; amorous; flirty; flirtatious; having an affair with somebody; adulterous; illicit"
32,暧昧,6,11523,verb,àimèi,to maintain an ambiguous and flirtatious relationship (with someone)
5410,流利,2,17449,adjective,liúlì,fluent; flowing (of language)
6733,请柬,7,22818,noun,qǐngjiǎn,invitation card; invitation
3900,计策,7,28994,noun,jìcè,plan; stratagem
7201,上下,5,4808,noun,shàngxià,high and low | from top to bottom | up and down | old and young | relative superiority or inferiority | thereabouts; neighbourhood; about; or so
